github_url,file_path,signature,static_match
github.com/drboog/ProFusion,diffusers/tests/pipelines/stable_diffusion/test_onnx_stable_diffusion_img2img.py,diffusers.OnnxStableDiffusionImg2ImgPipeline.from_pretrained;diffusers.OnnxStableDiffusionImg2ImgPipeline.from_pretrained;diffusers.OnnxStableDiffusionImg2ImgPipeline.from_pretrained;diffusers.OnnxStableDiffusionImg2ImgPipeline.from_pretrained;diffusers.OnnxStableDiffusionImg2ImgPipeline.from_pretrained;diffusers.OnnxStableDiffusionImg2ImgPipeline.from_pretrained;diffusers.OnnxStableDiffusionImg2ImgPipeline.from_pretrained;diffusers.LMSDiscreteScheduler.from_pretrained;diffusers.OnnxStableDiffusionImg2ImgPipeline.from_pretrained,CompVis/stable-diffusion-v1-4;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5
github.com/declare-lab/tango,diffusers/tests/pipelines/stable_diffusion/test_stable_diffusion_controlnet.py,diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained,lllyasviel/sd-controlnet-canny;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-depth;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-hed;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-mlsd;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-normal;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-openpose;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-scribble;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-seg;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-seg;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-canny;lllyasviel/sd-controlnet-openpose;runwayml/stable-diffusion-v1-5
github.com/mlc-ai/web-stable-diffusion,build.py,diffusers.StableDiffusionPipeline.from_pretrained,runwayml/stable-diffusion-v1-5
github.com/johannakarras/DreamPose,train.py,diffusers.AutoencoderKL.from_pretrained,CompVis/stable-diffusion-v1-4
github.com/groq/mlagility,models/diffusers/unet_2d_condition.py,diffusers.StableDiffusionPipeline.from_pretrained,stabilityai/stable-diffusion-2-1
github.com/genaug/genaug,genaug.py,diffusers.StableDiffusionInpaintPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained.to,stabilityai/stable-diffusion-2-inpainting
github.com/jialuli-luka/PanoGen,Stable-Diffusion/diffusers/tests/pipelines/stable_diffusion/test_stable_diffusion_inpaint_legacy.py,diffusers.StableDiffusionInpaintPipelineLegacy.from_pretrained;diffusers.StableDiffusionInpaintPipelineLegacy.from_pretrained;diffusers.StableDiffusionInpaintPipelineLegacy.from_pretrained;diffusers.StableDiffusionInpaintPipelineLegacy.from_pretrained;diffusers.StableDiffusionInpaintPipelineLegacy.from_pretrained;diffusers.StableDiffusionInpaintPipelineLegacy.from_pretrained;diffusers.StableDiffusionInpaintPipelineLegacy.from_pretrained,CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5
github.com/jeremy-collins/sd-video-gen,utils/sd_utils.py,diffusers.AutoencoderKL.from_pretrained;diffusers.UNet2DConditionModel.from_pretrained,CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4
github.com/drboog/ProFusion,diffusers/tests/models/test_models_unet_1d.py,diffusers.UNet1DModel.from_pretrained;diffusers.UNet1DModel.from_pretrained;diffusers.UNet1DModel.from_pretrained;diffusers.UNet1DModel.from_pretrained;diffusers.UNet1DModel.from_pretrained,bglick13/hopper-medium-v2-value-function-hor32;bglick13/hopper-medium-v2-value-function-hor32;bglick13/hopper-medium-v2-value-function-hor32;bglick13/hopper-medium-v2-value-function-hor32
github.com/jialuli-luka/PanoGen,Stable-Diffusion/diffusers/examples/research_projects/intel_opts/textual_inversion/textual_inversion_bf16.py,diffusers.AutoencoderKL.from_pretrained;diffusers.UNet2DConditionModel.from_pretrained;diffusers.DDPMScheduler.from_pretrained;diffusers.PNDMScheduler.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained,CompVis/stable-diffusion-safety-checker
github.com/declare-lab/tango,diffusers/tests/pipelines/stable_diffusion_2/test_stable_diffusion_depth.py,diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained,stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth
github.com/feizc/IEA,service.py,diffusers.StableDiffusionInpaintPipeline.from_pretrained,runwayml/stable-diffusion-inpainting
github.com/WGS-note/finetune_stable_diffusion,diffusers/examples/research_projects/intel_opts/textual_inversion/textual_inversion_bf16.py,diffusers.AutoencoderKL.from_pretrained;diffusers.UNet2DConditionModel.from_pretrained;diffusers.DDPMScheduler.from_pretrained;diffusers.PNDMScheduler.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained,CompVis/stable-diffusion-safety-checker
github.com/WGS-note/finetune_stable_diffusion,diffusers/tests/pipelines/stable_diffusion/test_onnx_stable_diffusion_inpaint_legacy.py,diffusers.OnnxStableDiffusionInpaintPipelineLegacy.from_pretrained,CompVis/stable-diffusion-v1-4
github.com/jialuli-luka/PanoGen,Stable-Diffusion/diffusers/tests/pipelines/stable_diffusion/test_stable_diffusion_panorama.py,diffusers.DDIMScheduler.from_pretrained;diffusers.StableDiffusionPanoramaPipeline.from_pretrained;diffusers.StableDiffusionPanoramaPipeline.from_pretrained;diffusers.DDIMScheduler.from_pretrained;diffusers.StableDiffusionPanoramaPipeline.from_pretrained;diffusers.DDIMScheduler.from_pretrained;diffusers.StableDiffusionPanoramaPipeline.from_pretrained,stabilityai/stable-diffusion-2-base
github.com/jialuli-luka/PanoGen,Stable-Diffusion/diffusers/tests/models/test_models_vae.py,diffusers.AutoencoderKL.from_pretrained;diffusers.AutoencoderKL.from_pretrained;diffusers.AutoencoderKL.from_pretrained,fusing/autoencoder-kl-dummy;fusing/autoencoder-kl-dummy
github.com/WGS-note/finetune_stable_diffusion,diffusers/tests/pipelines/stable_diffusion/test_stable_diffusion_image_variation.py,diffusers.StableDiffusionImageVariationPipeline.from_pretrained;diffusers.StableDiffusionImageVariationPipeline.from_pretrained;diffusers.StableDiffusionImageVariationPipeline.from_pretrained;diffusers.StableDiffusionImageVariationPipeline.from_pretrained;diffusers.StableDiffusionImageVariationPipeline.from_pretrained,lambdalabs/sd-image-variations-diffusers;fusing/sd-image-variations-diffusers;fusing/sd-image-variations-diffusers;fusing/sd-image-variations-diffusers
github.com/declare-lab/tango,diffusers/tests/pipelines/stable_diffusion_2/test_stable_diffusion.py,diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained.to;diffusers.StableDiffusionPipeline.from_pretrained.to;diffusers.StableDiffusionPipeline.from_pretrained.to;diffusers.StableDiffusionPipeline.from_pretrained.to;diffusers.StableDiffusionPipeline.from_pretrained.to;diffusers.StableDiffusionPipeline.from_pretrained.to,stabilityai/stable-diffusion-2-base;stabilityai/stable-diffusion-2-base;stabilityai/stable-diffusion-2-base;stabilityai/stable-diffusion-2-base;stabilityai/stable-diffusion-2-base;stabilityai/stable-diffusion-2-base;stabilityai/stable-diffusion-2-base;stabilityai/stable-diffusion-2-base
github.com/huggingface/diffusers,tests/pipelines/kandinsky_v22/test_kandinsky_inpaint.py,diffusers.KandinskyV22PriorPipeline.from_pretrained;diffusers.KandinskyV22InpaintPipeline.from_pretrained,kandinsky-community/kandinsky-2-2-prior;kandinsky-community/kandinsky-2-2-decoder-inpaint
github.com/MadryLab/photoguard,demo/app.py,diffusers.StableDiffusionInpaintPipeline.from_pretrained,runwayml/stable-diffusion-inpainting
github.com/WGS-note/finetune_stable_diffusion,diffusers/tests/pipelines/stable_diffusion_2/test_stable_diffusion_depth.py,diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained;diffusers.StableDiffusionDepth2ImgPipeline.from_pretrained,stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth;stabilityai/stable-diffusion-2-depth
github.com/declare-lab/tango,diffusers/tests/pipelines/unclip/test_unclip_image_variation.py,diffusers.UnCLIPImageVariationPipeline.from_pretrained,kakaobrain/karlo-v1-alpha-image-variations
github.com/MichWozPol/LEGO_StableDiffusion,diffusers/examples/dreambooth/train_dreambooth_flax.py,diffusers.FlaxStableDiffusionPipeline.from_pretrained;diffusers.FlaxAutoencoderKL.from_pretrained;diffusers.FlaxUNet2DConditionModel.from_pretrained;diffusers.pipelines.stable_diffusion.FlaxStableDiffusionSafetyChecker.from_pretrained,CompVis/stable-diffusion-safety-checker
github.com/jialuli-luka/PanoGen,Stable-Diffusion/diffusers/tests/pipelines/latent_diffusion/test_latent_diffusion_superresolution.py,diffusers.LDMSuperResolutionPipeline.from_pretrained,duongna/ldm-super-resolution
github.com/chzealot/dingtalk-stable-diffusion,dingtalksd.py,diffusers.StableDiffusionPipeline.from_pretrained,runwayml/stable-diffusion-v1-5
github.com/intel/neural-compressor,examples/pytorch/diffusion_model/diffusers/textual_inversion/distillation_for_quantization/textual_inversion.py,diffusers.AutoencoderKL.from_pretrained;diffusers.UNet2DConditionModel.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained,CompVis/stable-diffusion-safety-checker
github.com/harrywang/finetune-sd,generate-lora.py,diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained,runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5
github.com/Ascend/ModelZoo-PyTorch,PyTorch/built-in/diffusion/diffusers/examples/text_to_image/train_text_to_image_flax.py,diffusers.FlaxAutoencoderKL.from_pretrained;diffusers.FlaxUNet2DConditionModel.from_pretrained;diffusers.pipelines.stable_diffusion.FlaxStableDiffusionSafetyChecker.from_pretrained,CompVis/stable-diffusion-safety-checker
github.com/huggingface/diffusers,tests/pipelines/kandinsky_v22/test_kandinsky_controlnet.py,diffusers.KandinskyV22PriorPipeline.from_pretrained;diffusers.KandinskyV22ControlnetPipeline.from_pretrained,kandinsky-community/kandinsky-2-2-prior;kandinsky-community/kandinsky-2-2-controlnet-depth
github.com/runpod/serverless-workers,workers/Lora-Diffuser/runpod_handler.py,diffusers.StableDiffusionPipeline.from_pretrained,CompVis/stable-diffusion-v1-4
github.com/huggingface/diffusers,tests/models/test_models_prior.py,diffusers.PriorTransformer.from_pretrained;diffusers.PriorTransformer.from_pretrained;diffusers.PriorTransformer.from_pretrained,hf-internal-testing/prior-dummy;hf-internal-testing/prior-dummy;kandinsky-community/kandinsky-2-1-prior
github.com/ml-research/i2p,models/vision/altdiffusion.py,diffusers.AltDiffusionPipeline.from_pretrained,BAAI/AltDiffusion-m9
github.com/intel/intel-extension-for-transformers,examples/huggingface/pytorch/textual-inversion/quantization/textual_inversion.py,diffusers.AutoencoderKL.from_pretrained;diffusers.UNet2DConditionModel.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained,CompVis/stable-diffusion-safety-checker
github.com/WGS-note/finetune_stable_diffusion,diffusers/src/diffusers/pipelines/stable_diffusion/convert_from_ckpt.py,diffusers.PriorTransformer.from_pretrained;diffusers.UnCLIPScheduler.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained,CompVis/stable-diffusion-safety-checker
github.com/drboog/ProFusion,diffusers/tests/pipelines/dance_diffusion/test_dance_diffusion.py,diffusers.DanceDiffusionPipeline.from_pretrained;diffusers.DanceDiffusionPipeline.from_pretrained,harmonai/maestro-150k;harmonai/maestro-150k
github.com/liangwq/LLM_StableDiffusion_Studio,diffusion_webui/diffusion_models/controlnet/.ipynb_checkpoints/controlnet_seg-checkpoint.py,diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained,lllyasviel/sd-controlnet-seg
github.com/poop-team/daydream,Stable_Diffusion/api/model.py,diffusers.StableDiffusionPipeline.from_pretrained,CompVis/stable-diffusion-v1-4
github.com/WGS-note/finetune_stable_diffusion,diffusers/tests/pipelines/stable_diffusion/test_stable_diffusion_controlnet.py,diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained,lllyasviel/sd-controlnet-canny;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-depth;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-hed;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-mlsd;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-normal;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-openpose;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-scribble;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-seg;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-seg;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-canny;lllyasviel/sd-controlnet-openpose;runwayml/stable-diffusion-v1-5
github.com/drboog/ProFusion,diffusers/tests/pipelines/latent_diffusion/test_latent_diffusion_uncond.py,diffusers.LDMPipeline.from_pretrained,CompVis/ldm-celebahq-256
github.com/jialuli-luka/PanoGen,Stable-Diffusion/diffusers/tests/pipelines/stable_diffusion/test_stable_diffusion_controlnet.py,diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.ControlNetModel.from_pretrained;diffusers.StableDiffusionControlNetPipeline.from_pretrained,lllyasviel/sd-controlnet-canny;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-depth;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-hed;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-mlsd;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-normal;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-openpose;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-scribble;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-seg;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-seg;runwayml/stable-diffusion-v1-5;lllyasviel/sd-controlnet-canny;lllyasviel/sd-controlnet-openpose;runwayml/stable-diffusion-v1-5
